name	city	state	stars	review_count	main_category
Sarah Kathleen Photography	San Luis Obispo	CA	5.0	3	Photographers
The Mount Vernon Company	Boston	MA	2.0	4	Real Estate Services
Affection Boutique	Houston	TX	1.5	3	Women's Clothing
Columbia University School Of Social Work	New York	NY	4.0	2	Colleges & Universities
Metro Restaurant	Kitchener	ON	3.5	3	German
Koreana	Seattle	WA	2.5	3	Restaurants
Coco's Cafe	Austin	TX	3.5	116	Food
Kingston Animal Hospital	Kingston	NJ	4.5	3	Veterinarians
La Taste	Houston	TX	4.0	5	Shopping
Palo Alto Ace Hardware	Palo Alto	CA	5.0	91	Hardware Stores
Mr Gatti's	Austin	TX	3.0	6	Pizza
Biggby	Ann Arbor	MI	3.0	10	Food
JG Domestic	Philadelphia	PA	3.5	105	American (New)
Jamba Juice	Seattle	WA	4.0	18	Food
Niles Company	Cambridge	MA	1.0	3	Property Management
Harry's Chocolate Shop	West Lafayette	IN	4.0	48	Dive Bars
College Park Diner	College Park	MD	3.5	33	Diners
Daily Illini	Champaign	IL	2.5	3	Mass Media
Library Lane Parking Structure	Ann Arbor	MI	4.0	2	Automotive
Lucatelli's Ristorante	Ithaca	NY	2.5	13	Italian
Salon Vox	Ann Arbor	MI	4.5	60	Hair Salons
Kerrytown Market & Shops	Ann Arbor	MI	4.5	16	Shopping Centers
Old Navy	Hyattsville	MD	1.0	3	Fashion
Shakespeare & Company Books	Berkeley	CA	4.0	46	Books, Mags, Music and Video
Dynasty Dry Cleaners	New York	NY	4.0	14	Local Services
Gallant Knight	Houston	TX	3.5	14	Bars
Troy Capitaland Taxi	Troy	NY	3.5	2	Hotels & Travel
Agava Restaurant	Ithaca	NY	4.0	26	Bars
Central Coast Food Tours	San Luis Obispo	CA	5.0	8	Food
Arlynea & Arfele's Red Door	Houston	TX	3.0	4	Used, Vintage & Consignment
Rite Aid	New York	NY	1.5	9	Shopping
Don Eduardo Family Mexican Restaurant	Seattle	WA	3.0	34	Mexican
Aseoma	Pittsburgh	PA	4.0	14	Asian Fusion
UCLA Vanpool	Los Angeles	CA	4.5	7	Hotels & Travel
Taco Bell	Ithaca	NY	2.5	4	NA
Avignon Realty	Austin	TX	2.5	8	Real Estate Services
Dental Central Group	Los Angeles	CA	1.0	4	Dentists
Mom's House Convenience Store	Amherst	MA	4.0	16	Food
Grey Matter Books	Hadley	MA	4.5	2	NA
Hoffman's Miniature Golf	Latham	NY	2.0	3	Active Life
Village Auto Service	Amherst	MA	5.0	2	Auto Repair
New China Inn	Pittsburgh	PA	1.5	4	Chinese
Joy Wilkins Massage Therapy	San Luis Obispo	CA	5.0	3	Skin Care
The Princeton Sports Bar and Grill	Princeton	NJ	3.0	19	Bars
Patu's Thai Cuisine	Houston	TX	3.5	48	Thai
The Ink Stone	Berkeley	CA	4.0	24	Local Services
Five Guys Burgers and Fries	New York	NY	3.0	40	Burgers
Golden Nails	New York	NY	3.0	18	Nail Salons
Granada Bistro	San Luis Obispo	CA	4.0	59	Bars
Dr Cain's Comics & Games	San Luis Obispo	CA	4.5	19	Books, Mags, Music and Video
Glamorous Nail Spa	Los Angeles	CA	4.0	45	Hair Salons
Douce France	Palo Alto	CA	4.0	272	Food
Mark of Cain Tattoo's	Champaign	IL	5.0	4	Tattoo
Yoshinoya Restaurants	Los Angeles	CA	3.0	13	Japanese
Caribbean Palace	Takoma Park	MD	4.5	20	Specialty Food
USC Fisher Museum of Art	Los Angeles	CA	4.5	3	Museums
NextFab Studio	Philadelphia	PA	5.0	2	Arts & Entertainment
The Perfect Touch Linens	Houston	TX	2.5	2	Party Supplies
Calling All Dogs	College Park	MD	2.5	2	Pet Groomers
Carter & Cavero	Princeton	NJ	5.0	6	Specialty Food
Meineke Car Center	Carrboro	NC	4.0	4	Auto Repair
Tamarind Bay	Cambridge	MA	3.5	166	Pakistani
Bangkok Thai and Pho 911	Champaign	IL	4.5	12	Thai
Studio Nail Salon	Skillman	NJ	2.0	2	Nail Salons
D'rose	Blacksburg	VA	4.5	3	Arts & Crafts
Space Shuttle Endeavour Roll Out EXPO Park	Los Angeles	CA	5.0	2	Active Life
Tony's Events & Catering	Seattle	WA	5.0	3	Event Planning & Services
Wells Fargo Bank	Berkeley	CA	1.0	7	Banks & Credit Unions
Henry Thai, MD	Palo Alto	CA	3.5	6	Doctors
Caliban Book Shop	Pittsburgh	PA	4.5	11	Books, Mags, Music and Video
Escorpión	Atlanta	GA	3.5	153	Bars
Urban Dog	Providence	RI	4.5	2	Hot Dogs
Wendel's License and Service	Seattle	WA	4.5	8	Local Services
Mütter Museum	Philadelphia	PA	4.0	279	Museums
Don Pablo's Restaurant	Lafayette	IN	4.0	14	Mexican
Ike's Place	Stanford	CA	4.0	390	Sandwiches
Grolier Poetry Book Shop	Cambridge	MA	4.5	25	Books, Mags, Music and Video
Barnes and Noble @ Georgia Tech Bookstore	Atlanta	GA	3.5	15	Shopping
Two Brothers Italian American Restaurant	Troy	NY	2.5	8	Italian
Madres Restaurant	Pasadena	CA	3.5	25	Latin American
Heart of Yoga School	Carrboro	NC	5.0	4	Active Life
The Pinata House	Los Angeles	CA	5.0	6	Arts & Entertainment
Christina & Company	West Lafayette	IN	4.5	3	Day Spas
China Golden Restaurant	Hyattsville	MD	2.5	3	Chinese
Upstairs-Downstairs Apts	Seattle	WA	2.5	2	Home Services
Barley Works Bar & Grill	Waterloo	ON	3.0	9	Bars
Barnard College	New York	NY	5.0	8	Colleges & Universities
Banana Republic	Atlanta	GA	3.5	7	Women's Clothing
Glacier Blue Acupuncture	Cambridge	MA	5.0	2	Acupuncture
Let's Party	San Luis Obispo	CA	3.5	2	Shopping
Honda Of Princeton	Princeton	NJ	4.5	8	Automotive
Clear Conscience Cafe	Cambridge	MA	3.0	162	Food
Brown Bag Deli	Houston	TX	4.0	22	Delis
Serendipity	Urbana	IL	4.5	3	Food
Questan's	Harlem	NY	3.0	22	Seafood
Ralphs	Westwood	CA	3.0	40	Food
Jaqbo Bakery & Cafe	Atlanta	GA	4.0	10	Food
Met Foodmarket	New York	NY	2.5	14	Food
Pro Eyebrow	Lafayette	IN	5.0	2	NA
Desi Chaat House	Philadelphia	PA	4.0	97	Indian
Rulls Clothing from Italy	Cambridge	MA	5.0	4	Men's Clothing
Carolina Coffee Shop	Chapel Hill	NC	3.5	30	Nightlife
The Body Center Physical Therapy and Pilates	Claremont	CA	5.0	4	Doctors
Gorgers	Ithaca	NY	2.5	3	Soup
LUXE  Limousines	Atlanta	GA	3.5	5	Hotels & Travel
Benefit Street Antiques	Providence	RI	4.5	5	Shopping
Amsterdam Pizza & Restaurant	New York	NY	4.5	4	Delis
Gossip Espresso & Tea	Seattle	WA	4.5	7	Food
California Pizza	Philadelphia	PA	3.0	9	Pizza
American Apparel	Ann Arbor	MI	3.5	2	Women's Clothing
Fat Cat's Cafe	San Luis Obispo	CA	3.0	22	American (Traditional)
CEC Logistics	Pasadena	CA	5.0	2	NA
BodySense Massage	Providence	RI	3.5	5	Massage
Ithaca Bakery	Ithaca	NY	3.5	12	Food
Rainbow Caribbean Cuisine	Kitchener	ON	4.5	3	Caribbean
US Post Office	Los Angeles	CA	2.0	13	Post Offices
Santorini Island Grill	La Jolla	CA	3.5	66	Greek
Great Earth Vitamin Stores	La Jolla	CA	5.0	2	Food
Cafe Luce	Seattle	WA	3.0	2	Food
Papa George	Champaign	IL	3.5	9	Greek
Angela Yvonne	La Jolla	CA	5.0	8	Acupuncture
California Pizza Kitchen	Westwood	CA	3.0	91	Pizza
Gandolfo's New York Delicatessen	Pasadena	CA	3.5	42	Delis
Cotone Italian Clothing	Austin	TX	4.5	9	Women's Clothing
Araya's Place	Seattle	WA	4.0	356	Thai
Rapten Tibetan Gift Shop	Berkeley	CA	4.5	5	Shopping
Pita Kabob Grill	Ann Arbor	MI	4.0	51	Mediterranean
Tower Mini Market	Ann Arbor	MI	5.0	2	Food
Princeton Fitness & Wellness	Princeton	NJ	2.0	4	Active Life
The Farmers Market at Harvard	Cambridge	MA	4.5	11	Food
The Eatery	Troy	NY	4.0	6	Food
New Church Berkeley	Berkeley	CA	4.0	2	Churches
Drake Track Stadium	Los Angeles	CA	5.0	24	Stadiums & Arenas
Aji Picante	Pittsburgh	PA	3.5	27	Latin American
Milto's Pizza Pub	Austin	TX	4.0	157	Greek
Papa John's Pizza	College Park	MD	2.5	5	Pizza
MANNA - Metropolitan Area Neighborhood Nutrition Alliance	Philadelphia	PA	5.0	4	Public Services & Government
Big Apple Jazz Tours	Harlem	NY	5.0	2	Hotels & Travel
Corkscrew Wine Emporium	Urbana	IL	4.5	4	Food
FedEx Office Ship Center	New York	NY	2.0	3	Local Services
Sunoco	Cambridge	MA	2.0	3	Food
The Loft	La Jolla	CA	3.5	34	Arts & Entertainment
Lola's Tequila Bar & Cantina	Providence	RI	2.5	71	Mexican
La Salsa	Lafayette	IN	3.5	2	Mexican
Slice Between	Princeton	NJ	4.0	8	Pizza
Sky Nails Spa	Houston	TX	3.0	3	Day Spas
Bucks County Coffee Co	Philadelphia	PA	3.5	9	Food
Subway	La Jolla	CA	3.0	37	Sandwiches
Chutney Mary Restaurant, Banquet And Catering	Monmouth Junction	NJ	3.0	11	Indian
Town & Gown Club	Berkeley	CA	5.0	2	NA
Gallery Belleau	Providence	RI	4.5	4	Arts & Entertainment
Golden Wok Restaurant	Latham	NY	2.5	4	Restaurants
SLOCO Massage	San Luis Obispo	CA	5.0	5	Massage Therapy
Cambridge Community Television	Cambridge	MA	5.0	2	Mass Media
Louisiana Fried Chicken	Los Angeles	CA	4.5	2	Soul Food
Mexeo	Ithaca	NY	3.5	21	Tex-Mex
Rite Aid	Pasadena	CA	2.0	21	Shopping
Analog Books	Berkeley	CA	4.5	26	Books, Mags, Music and Video
Union Grill	Pittsburgh	PA	3.5	92	American (Traditional)
Urban Outfitters	Los Angeles	CA	3.0	33	Fashion
Cambridge Savings Bank Mortgage Contr	Cambridge	MA	4.5	3	Banks & Credit Unions
Friendly's	Skillman	NJ	3.0	2	NA
Kismet Cafe	Austin	TX	4.0	86	Greek
Yoshinoya Beef Bowl Restaurant	Montclair	CA	1.5	3	Restaurants
McFadden's	Providence	RI	2.5	37	Bars
Stellabella Toys	Cambridge	MA	3.0	9	Shopping
Impromptu	Houston	TX	3.0	2	Flowers & Gifts
Pasadena Symphony and Pops	Pasadena	CA	4.0	4	Arts & Entertainment
Town & Country Cleaners	Palo Alto	CA	3.5	18	Local Services
Cary's Waxing & Facials	Claremont	CA	5.0	4	Day Spas
Petersen Events Center	Pittsburgh	PA	3.5	3	Stadiums & Arenas
Mercato Bar & Kitchen	Ithaca	NY	4.0	21	Wine Bars
Auto Tech Collision Center	Los Angeles	CA	4.0	14	Auto Repair
Smoka Hookah	Ann Arbor	MI	4.0	2	Tobacco Shops
L.A. Eye Center and Clinic	Los Angeles	CA	4.5	3	Optometrists
Claremont Lock & Key	Claremont	CA	4.0	6	Keys & Locksmiths
Chapel Hill-Carrboro YMCA	Chapel Hill	NC	3.5	3	Active Life
Vivian R Storrer, MD	San Luis Obispo	CA	3.5	8	Doctors
Green Earth Computers	Amherst	MA	5.0	7	Local Services
Howard Johnsons	Hadley	MA	1.5	2	Hotels & Travel
Schuylkill River Dog Run	Philadelphia	PA	4.0	19	Active Life
Windy City Express	Urbana	IL	4.0	9	Burgers
Black Sheep Restaurant	Cambridge	MA	3.0	53	American (New)
International Glass & Bead Co	Claremont	CA	4.0	8	Hobby Shops
Schoolhouse Yoga	Pittsburgh	PA	4.5	5	Active Life
Emily Kumai	Los Angeles	CA	4.5	2	Doctors
American Consumer Insurance Agency	Cambridge	MA	3.5	7	Financial Services
Radioshack	Seattle	WA	2.5	13	Shopping
Jamba Juice	Los Angeles	CA	3.0	28	Food
Gold Elite Dinner	Atlanta	GA	5.0	12	Local Flavor
Subway	Boston	MA	3.0	2	Sandwiches
Mozart Management	Pittsburgh	PA	2.0	7	Home Services
The Cave	Chapel Hill	NC	3.5	22	Arts & Entertainment
Jack's Family Restaurant	Waterloo	ON	2.0	3	Delis
Vegisoul	Los Angeles	CA	4.0	63	Cajun/Creole
Element 5 OM	Houston	TX	4.5	8	Acupuncture
Collegetown Family Dental	Ithaca	NY	3.5	3	Dentists
By George!	Seattle	WA	1.5	10	Fast Food
Libby's Liquor Market	Cambridge	MA	3.0	19	Food
Eurochow	Los Angeles	CA	3.0	14	Italian
Distrito	Philadelphia	PA	4.0	511	Bars
Hong Kong Express	Los Angeles	CA	1.5	7	Chinese
Applebee's	Lawrence	NJ	2.0	6	Bars
Padgett Station	Carrboro	NC	3.5	9	Sandwiches
Karmic Yogurt	Pittsburgh	PA	2.5	8	Food
Skin Care By Betty	Claremont	CA	5.0	10	Skin Care
Mr Lu's Burgers & Seafood	Seattle	WA	4.0	77	Burgers
Rite Aid	Hyattsville	MD	2.0	2	Shopping
Karrot	New York	NY	3.5	15	Food
Institute of Laser Medicine	Los Angeles	CA	2.0	5	Doctors
Puddledockers	Ithaca	NY	2.5	5	Active Life
Alonso's Auto Repair	Upland	CA	5.0	9	Auto Repair
Yarns at the Adobe	San Luis Obispo	CA	4.5	7	Arts & Crafts
O'rears Pastry Shop	Lafayette	IN	4.0	4	NA
Claremont United Methodist Church	Claremont	CA	4.0	2	Religious Organizations
Autumn Leaves Used Bookstore	Ithaca	NY	3.5	14	Books, Mags, Music and Video
Istanbul Grill	Houston	TX	4.0	132	Mediterranean
China Legend	Waterloo	ON	3.5	2	Chinese
On the Street	Ithaca	NY	5.0	4	Greek
Concentra Urgent Care	Atlanta	GA	3.0	5	Medical Centers
Hilton Houston Plaza Hotel	Houston	TX	3.5	2	Hotels & Travel
University Place Garage	Cambridge	MA	3.0	3	Automotive
Atlanta Dog Spa	Atlanta	GA	3.0	6	Pet Services
Rocket Fizz	Los Angeles	CA	4.5	49	Specialty Food
Media Resource Center	Chapel Hill	NC	5.0	3	Arts & Entertainment
Extended Stay America	Princeton	NJ	1.0	2	Hotels & Travel
Joinus Cleaners	Atlanta	GA	2.0	2	Local Services
Mumbo Gumbo Fest	Pasadena	CA	2.5	2	Local Flavor
Handy Andy Food Stores	Latham	NY	4.5	3	Food
Scott J. Aveda Salon & Spa	New York	NY	3.5	48	Hair Salons
Moksha Clothing &  Accessories	Seattle	WA	4.0	36	Women's Clothing
Jiffy Lube	Hadley	MA	4.0	2	Auto Repair
Kurbsideeatz	Houston	TX	4.0	13	Food
Clown Dog Bikes	Austin	TX	4.5	55	Sporting Goods
Light, Champagne, Conforti DMDs	Providence	RI	4.5	2	Health and Medical
Campus Club	Austin	TX	4.5	3	Burgers
Cosi	Philadelphia	PA	2.0	19	Sandwiches
No Thai	Ann Arbor	MI	3.0	73	Thai
Starbucks Coffee Company	Waterloo	ON	3.5	2	Cafes
Blackstone Massage Therapy Center	Providence	RI	4.5	3	Massage
Aurora Picture Show	Houston	TX	5.0	10	Arts & Entertainment
Repose Massage Therapy	Boston	MA	2.5	7	Massage
University Towers	Ann Arbor	MI	1.5	4	Home Services
Eckerd Drugs	Troy	NY	5.0	2	Shopping
Class Tailors	Houston	TX	4.0	11	Local Services
Tre Piani	Princeton	NJ	3.0	37	Italian
Pizza Rustica	Los Angeles	CA	3.5	22	Italian
Captain Gyro's	West Lafayette	IN	3.5	20	Greek
Loose Goose Cafe	Amherst	MA	3.0	14	Food
San Antonio Street Cafe	Austin	TX	3.5	2	Food
Body Design Midtown	Atlanta	GA	3.0	2	Active Life
Cinderella's Restaurant	Cambridge	MA	3.0	197	Italian
W Los Angeles - Westwood	Los Angeles	CA	4.0	283	Hotels & Travel
Rock & Roll Hair	San Luis Obispo	CA	4.0	11	Hair Salons
Dunn Jocelyn MD	Palo Alto	CA	5.0	2	Doctors
CREAM	Berkeley	CA	4.0	1020	Food
UCSD Medical Group	La Jolla	CA	2.5	2	Colleges & Universities
Sultan Wok	Princeton Junction	NJ	2.5	6	Restaurants
Shalimar Restaurant	Ann Arbor	MI	1.5	3	Restaurants
Radioshack	Los Angeles	CA	3.0	5	Shopping
Bluestone Grill	Ithaca	NY	3.5	25	American (New)
Por Vida Tattoo	Upland	CA	5.0	9	Tattoo
Domino's Pizza	La Jolla	CA	2.5	19	Pizza
Hoa Hoa Restaurant	Austin	TX	3.5	65	American (New)
Planet Smoothie	Pittsburgh	PA	3.5	6	Food
Yellow Cab	Los Angeles	CA	1.5	12	Hotels & Travel
Paragon	Providence	RI	3.5	101	American (Traditional)
Perfection on Wheels	La Jolla	CA	5.0	4	Professional Sports Teams
B SKI'S	Chapel Hill	NC	3.5	22	Fast Food
Ginger Garden	Amherst	MA	3.5	7	Asian Fusion
Historic Jacob Hill Inn	Providence	RI	3.0	4	Hotels & Travel
Hayato Sushi & Grill	Claremont	CA	4.0	71	Sushi Bars
Bioh Dominick MD PC	New York	NY	4.5	2	NA
Ish and Chips	Waterloo	ON	3.5	7	Fish & Chips
Cayuga Medical Center At Ithaca	Ithaca	NY	5.0	3	Doctors
Keswick Cycle	Philadelphia	PA	4.0	15	Local Services
London Cleaners	Los Angeles	CA	3.5	15	Local Services
Miller Theatre	New York	NY	4.0	3	Arts & Entertainment
Trader Joe's	Los Angeles	CA	4.5	152	Food
No Reservations Catering Truck	Los Angeles	CA	3.5	64	Specialty Food
Bengal Cafe	New York	NY	3.0	14	Restaurants
CVS/pharmacy	Austin	TX	3.0	5	Shopping
Providence Black Repertory Co	Providence	RI	4.5	5	Arts & Entertainment
Kendall Flower Shop	Cambridge	MA	3.0	8	Shopping
Fat Slice Pizza	Berkeley	CA	3.5	392	Pizza
Cafe Japengo	San Diego	CA	3.5	282	Japanese
Hungry's Chicago Style	West Lafayette	IN	4.5	4	Sandwiches
Cactus Cafe	Austin	TX	4.5	39	Bars
Fleet Feet Sports	Carrboro	NC	4.5	12	Fashion
Nucci's	San Luis Obispo	CA	4.0	24	Pizza
Williams-Sonoma Inc	Princeton	NJ	2.0	2	Kitchen & Bath
Brown Jug	Ann Arbor	MI	3.5	51	Nightlife
Luna	Champaign	IL	3.5	56	Tapas Bars
The Body Shop	Cambridge	MA	3.0	16	Skin Care
Pizza N Such	Claremont	CA	3.5	100	Italian
Bombay Indian Restaurant	West Lafayette	IN	3.0	7	Bars
Rice Cafe	West Lafayette	IN	2.5	14	Chinese
Touchdown Cafe	Ann Arbor	MI	1.5	3	Bars
The Bra Lady	Upland	CA	3.0	10	Lingerie
Z Rant	Cambridge	MA	3.5	43	Breakfast & Brunch
Bentley's Pub	Champaign	IL	4.5	10	Pubs
Cafe 1842	Waterloo	ON	3.0	2	Sandwiches
Luxe Atlanta	Atlanta	GA	4.5	3	Fashion
Planned Parenthood	Champaign	IL	3.5	7	Doctors
Westwood College of Technology	Atlanta	GA	3.0	2	Colleges & Universities
Tiki Hut	San Luis Obispo	CA	4.0	25	Italian
Oasis Tea Zone	Seattle	WA	3.5	78	Food
Twist - Yogurt Without Limits	Princeton	NJ	3.5	53	Food
The Jalopy Rotisserie & Press	Austin	TX	4.5	147	Food Stands
University City District	Philadelphia	PA	3.5	4	NA
KC Prime Restaurant Steakhouse	Lawrenceville	NJ	3.5	49	Steakhouses
Squirrel Hill Cafe	Pittsburgh	PA	4.0	33	Pubs
G's Italian Freeze	San Luis Obispo	CA	5.0	10	Food
Chapel Hill Herald-Sun	Chapel Hill	NC	4.0	2	Print Media
Greenberg Jerome MD	Los Angeles	CA	3.0	2	Doctors
Saint Meows	Cambridge	MA	3.5	7	Animal Shelters
Upper Playground & Fifty 24SEA Gallery	Seattle	WA	4.0	16	Arts & Entertainment
Playa Grill	Palo Alto	CA	3.0	44	Mexican
Song's Stationery	New York	NY	2.5	2	Shopping
The Botanic Studio	Troy	NY	4.5	3	Arts & Crafts
Coldstone Creamery	La Jolla	CA	2.5	11	Food
USC Credit Union	Los Angeles	CA	3.0	9	Banks & Credit Unions
Harvard Square Holiday Craft Fair	Cambridge	MA	4.0	6	Shopping
The Phoenix	Champaign	IL	3.0	2	Bars
Moda Blue	Ann Arbor	MI	3.5	2	Women's Clothing
On Cloud Nine Day Spa	Upland	CA	4.0	14	Day Spas
Panda Express Lake	Pasadena	CA	3.5	13	Chinese
Pet Palace	Champaign	IL	4.5	3	Pet Services
A Touch For Health Muscle	West Lafayette	IN	3.0	2	Massage
Viet Nam Village Restaurant	Berkeley	CA	3.5	92	Restaurants
35mmART Photography	Los Angeles	CA	5.0	3	Photographers
Real Food Daily	Pasadena	CA	3.5	65	Vegan
The Rivermill	Blacksburg	VA	4.0	36	Bars
Hertz Rent A Car	Palo Alto	CA	3.5	2	Hotels & Travel
Hollywood Cleaners	College Park	MD	3.0	5	Local Services
N2 Graphics	Pasadena	CA	4.0	6	Printing Services
Robinson Tire & Auto Service	Lafayette	IN	4.0	2	Tires
The Buffalo Inn	Upland	CA	3.5	91	Pubs
Lee's Keys & Locks	Seattle	WA	4.0	19	Keys & Locksmiths
Gavin's Cafe	Philadelphia	PA	3.5	24	Food
Zoe's	Cambridge	MA	3.5	221	Greek
The Gold Concept	San Luis Obispo	CA	4.0	9	Shopping
Sushi Aoi	Seattle	WA	3.0	18	Sushi Bars
US Post Office	Pasadena	CA	3.0	7	Post Offices
Kim Harvey, MD	Palo Alto	CA	5.0	2	Doctors
Peter Pan Bus Line	Amherst	MA	2.0	5	NA
Hyatt Place	Princeton	NJ	3.5	7	Hotels & Travel
Judy Vanderbeck, CMT	Pittsburgh	PA	5.0	2	Medical Spas
Gamestop	New York	NY	3.0	3	Videos and Video Game Rental
Café Japon	Ann Arbor	MI	3.5	56	Food
B&A Beauty Supply	Los Angeles	CA	5.0	2	Shopping
Village Pizza	Philadelphia	PA	3.0	13	Pizza
Illini Tech Center	Champaign	IL	3.0	9	Local Services
Kenan Stadium	Chapel Hill	NC	4.0	4	Stadiums & Arenas
The Brooklyn Corner	Seattle	WA	3.0	6	Delis
Kinney Drugs	Ithaca	NY	2.5	2	Shopping
Carl's Jr	San Luis Obispo	CA	3.0	4	Fast Food
Rick Orr Florist	Champaign	IL	4.0	2	Flowers & Gifts
Charlie Brown's Steakhouse	Kingston	NJ	1.5	5	Steakhouses
Sweet Paris Crêperie & Cafe	Houston	TX	3.5	64	Food
Anise	Cambridge	MA	3.0	24	Chinese
AcuSpa	Pasadena	CA	4.0	29	Acupuncture
Einstein Bros Bagels	Austin	TX	3.0	32	Food
Luis Wine Bar	San Luis Obispo	CA	5.0	17	Wine Bars
The Church of Jesus Christ of Latter-Day Saints	San Diego	CA	2.5	35	Churches
Breaking Bread Bakery	San Luis Obispo	CA	4.0	2	Food
Sorensen Ken Top Shop	Pasadena	CA	5.0	3	NA
Macy's	Pasadena	CA	3.5	74	Department Stores
Nice Kicks	Austin	TX	3.5	13	Fashion
Campus Gardens	Hyattsville	MD	2.5	2	Home Services
The Necto Night Club	Ann Arbor	MI	3.5	47	Music Venues
The Block On Campus	Austin	TX	2.0	4	University Housing
Pet Grooming by Erin and Wenchi	Upland	CA	5.0	8	Pet Groomers
Animal Hospital of San Luis Obispo	San Luis Obispo	CA	3.5	4	Veterinarians
Bobby Dodd Stadium at Grant Field	Atlanta	GA	4.5	14	Stadiums & Arenas
Napoli Pizzeria	Pittsburgh	PA	4.5	12	Pizza
Speed Lube 10 Minute Oil Change Shops Inc	Champaign	IL	5.0	6	NA
Z Square	Cambridge	MA	3.0	144	Jazz & Blues
Lia's Hair Styling	Blacksburg	VA	4.0	2	Hair Salons
Z Dog Walkers: Philly's Pet Care	Philadelphia	PA	4.5	6	Pet Services
Maria's Alterations and Tailor	Ann Arbor	MI	4.5	9	Local Services
Scissors 'N the City	Lafayette	IN	4.5	2	Hair Salons
Growing Grounds Downtown	San Luis Obispo	CA	5.0	3	Shopping
Reliable Insurance Solutions	West Lafayette	IN	5.0	3	Financial Services
Juno Hair	Champaign	IL	3.5	7	Hair Salons
Standard Parking	Cambridge	MA	1.5	2	NA
Village Pipes	Los Angeles	CA	4.5	2	Tobacco Shops
Argiero's Italian Restaurant	Ann Arbor	MI	3.0	12	Italian
Café 84	Los Angeles	CA	4.0	6	Food
Bombay Bistro	Montclair	CA	3.5	83	Indian
The Bead Gallery	Ann Arbor	MI	4.5	8	Arts & Crafts
Bosse City Club & Spa	Cambridge	MA	4.0	10	Active Life
Ali's Tandoori Junction	Kitchener	ON	4.5	3	Pakistani
Taste Of The Islands	Los Angeles	CA	4.5	7	Vegetarian
The Chocolate Door	Chapel Hill	NC	4.0	13	Specialty Food
Diag Party Shoppe	Ann Arbor	MI	4.0	8	Food
University Stationery	Cambridge	MA	5.0	20	Shopping
Bliss Boutique Bakery	Chapel Hill	NC	4.0	13	Food
The Dancers' Den	Berkeley	CA	5.0	10	Dance Schools
Sheesh Mediterranean Cuisine	Ann Arbor	MI	4.0	23	Mediterranean
Antonio's Pizza	Providence	RI	4.0	80	Pizza
Milestones Bar & Grill	Waterloo	ON	3.5	2	Pubs
Morty's Pub	Waterloo	ON	4.0	21	Pubs
The Joseph L Bruno Stadium	Troy	NY	4.0	2	Stadiums & Arenas
Wachovia Bank	Palo Alto	CA	4.0	4	Banks & Credit Unions
California Pizza Kitchen	San Luis Obispo	CA	3.0	47	Pizza
Dîner en Blanc	Philadelphia	PA	5.0	2	Diners
Ahimsa Yoga	Ithaca	NY	3.5	2	Active Life
The Games People Play	Cambridge	MA	3.0	24	Hobby Shops
Finger Lakes Flat Bread	Ithaca	NY	5.0	2	Food
Sprinkles Cupcakes	La Jolla	CA	3.5	638	Food
Salon XL Color & Design Group	Ann Arbor	MI	4.0	10	Hair Salons
Abrano Silver	Cambridge	MA	4.5	4	Shopping
Providence Roller Derby	Providence	RI	5.0	4	Active Life
Herman Realty Group	Philadelphia	PA	3.5	3	Home Services
Will & Pop's	Carrboro Saxapahaw Chapel Hill Durham	NC	4.0	22	Food
Castaways	Ithaca	NY	3.0	3	Dive Bars
Kevin Main Jewelry	San Luis Obispo	CA	5.0	29	Shopping
Subway	Boston	MA	3.0	8	Sandwiches
Outdo Hair Studio - Providence Hair Salon	Providence	RI	4.0	8	Hair Salons
OfficeTeam	La Jolla	CA	4.0	5	Professional Services
Courtyard by Marriott Pittsburgh Shadyside Hotel	Pittsburgh	PA	3.5	7	Hotels & Travel
Craigie On Main	Cambridge	MA	4.5	599	American (New)
X Shadyside	Pittsburgh	PA	3.0	9	Beauty and Spas
Ignatius Cafe	Los Angeles	CA	5.0	7	Food
Fabio's Italian Restaurant & Bar	Latham	NY	3.5	8	Italian
Wells Fargo Bank	Claremont	CA	3.5	5	Banks & Credit Unions
Angel's Diner	Kitchener	ON	3.0	2	Diners
Cafe Saigon	Seattle	WA	4.5	11	Restaurants
Sunhing Restaurant	Austin	TX	3.0	33	Chinese
Alpine Bagel	Cambridge	MA	4.0	5	Delis
The Providence Journal	Providence	RI	1.0	4	Print Media
S & J Restaurant	Riverdale	MD	4.0	6	American (New)
Jasmine Sola	Cambridge	MA	2.5	25	Fashion
Time After Time Vintage Thrift Shop	Chapel Hill	NC	4.0	21	Thrift Stores
The Lawrence	Atlanta	GA	4.0	33	American (New)
Artopolis	New York	NY	3.5	110	Food
Brunswick Harley Davidson/Buell	Troy	NY	2.0	2	Automotive
True Blue Wrench Works	Carrboro	NC	5.0	4	Active Life
MOD Pizza	Seattle	WA	4.5	81	Fast Food
Dr. Hugo Yang, MD	Palo Alto	CA	5.0	4	Doctors
Homebody	Blacksburg	VA	4.5	2	Shopping
The Daily Tar Heel	Chapel Hill	NC	4.0	6	Print Media
Yogurt Express	Los Angeles	CA	4.0	13	Food
ChiDogOs	College Park	MD	3.0	10	Hot Dogs
Sparrow Meat Market	Ann Arbor	MI	4.5	29	Food
Nancy Mason, MD	Palo Alto	CA	5.0	7	Doctors
Burger King	Princeton	NJ	2.5	2	Fast Food
